name,state,lat,lng
Cedar Bluff town,VA,37.086956,-81.763725
Central Garage CDP,VA,37.747319,-77.125113
Centreville CDP,VA,38.84065,-77.438462
Chamberlayne CDP,VA,37.627375,-77.428188
Chantilly CDP,VA,38.88918,-77.442088
Charles City CDP,VA,37.348306,-77.062955
Charlotte Court House town,VA,37.056247,-78.637687
Charlottesville city,VA,38.037658,-78.485381
Chase City town,VA,36.799844,-78.460951
Chase Crossing CDP,VA,37.760332,-75.6657
Chatham town,VA,36.811853,-79.400122
Chatham Heights CDP,VA,38.309647,-77.455712
Chatmoss CDP,VA,36.676678,-79.808442
Cheriton town,VA,37.294353,-75.96552
Cherry Hill CDP,VA,38.567372,-77.286267
Chesapeake city,VA,36.679376,-76.301788
Chester CDP,VA,37.352045,-77.433695
Chester Gap CDP,VA,38.850109,-78.131581
Chilhowie town,VA,36.800173,-81.682913
Chincoteague town,VA,37.949305,-75.352582
Christiansburg town,VA,37.140663,-80.404512
Churchville CDP,VA,38.22466,-79.161389
Claremont town,VA,37.227296,-76.966564
Clarksville town,VA,36.618228,-78.564526
Clary CDP,VA,39.027745,-78.337094
Claypool Hill CDP,VA,37.064729,-81.749996
Cleveland town,VA,36.943669,-82.152632
Clifton town,VA,38.780128,-77.38599
Cliftondale Park CDP,VA,37.824938,-79.798136
Clifton Forge town,VA,37.82332,-79.825194
Clinchco town,VA,37.157398,-82.354462
Clinchport town,VA,36.680024,-82.74416
Clintwood town,VA,37.152994,-82.459892
Clover CDP,VA,36.84024,-78.721854
Cloverdale CDP,VA,37.356145,-79.903579
Cluster Springs CDP,VA,36.604519,-78.923099
Coeburn town,VA,36.945648,-82.470398
Collinsville CDP,VA,36.72102,-79.911638
Colonial Beach town,VA,38.264407,-76.993729
Colonial Forge CDP,VA,38.423084,-77.458048
Colonial Heights city,VA,37.261685,-77.396804
Columbia CDP,VA,37.753843,-78.163369
Columbia Furnace CDP,VA,38.874907,-78.614777
Concord CDP,VA,37.344841,-78.982888
Conicville CDP,VA,38.828993,-78.681297
Countryside CDP,VA,39.052202,-77.412414
County Center CDP,VA,38.692745,-77.355599
Courthouse Square CDP,VA,38.418415,-77.413153
Courtland town,VA,36.71226,-77.061957
Covington city,VA,37.78106,-79.985434
Craigsville town,VA,38.086525,-79.390787
Crewe town,VA,37.180994,-78.130407
Crimora CDP,VA,38.161665,-78.843844
Crosspointe CDP,VA,38.72498,-77.263232
Crozet CDP,VA,38.065113,-78.697295
Culpeper town,VA,38.470292,-77.999764
Cumberland CDP,VA,37.498721,-78.257515
Dahlgren CDP,VA,38.341976,-77.064267
Dahlgren Center CDP,VA,38.33631,-77.028454
Dale City CDP,VA,38.649812,-77.345941
Daleville CDP,VA,37.41447,-79.913771
Damascus town,VA,36.63267,-81.789359
Dante CDP,VA,36.984673,-82.283575
Danville city,VA,36.583334,-79.408071
Dayton town,VA,38.417296,-78.941107
Deep Creek CDP,VA,37.759929,-75.752654
Deerfield CDP,VA,38.194551,-79.412999
Deltaville CDP,VA,37.551332,-76.327846
Dendron town,VA,37.036415,-76.924056
Difficult Run CDP,VA,38.906639,-77.345536
Dillwyn town,VA,37.540511,-78.46121
Dinwiddie CDP,VA,37.085011,-77.586454
Disputanta CDP,VA,37.123551,-77.224856
Dooms CDP,VA,38.100067,-78.850167
Doran CDP,VA,37.095858,-81.83193
Drakes Branch town,VA,36.993347,-78.60094
Dranesville CDP,VA,38.996677,-77.370298
Draper CDP,VA,37.000242,-80.732508
Dryden CDP,VA,36.775836,-82.944077
Dublin town,VA,37.105503,-80.6897
Duffield town,VA,36.719629,-82.795967
Dulles Town Center CDP,VA,39.023468,-77.413511
Dumbarton CDP,VA,37.611887,-77.508285
Dumfries town,VA,38.567348,-77.322421
Dunbar CDP,VA,36.973257,-82.745885
Dungannon town,VA,36.828397,-82.468108
Dunn Loring CDP,VA,38.894083,-77.229192
Eagle Rock CDP,VA,37.642251,-79.791894
Earlysville CDP,VA,38.154569,-78.468933
East Highland Park CDP,VA,37.577514,-77.386788
East Lexington CDP,VA,37.801471,-79.416492
East Stone Gap CDP,VA,36.865696,-82.743477
Eastville town,VA,37.351063,-75.9408
Ebony CDP,VA,36.575876,-77.983988
Edinburg town,VA,38.822863,-78.562689
Eggleston CDP,VA,37.287196,-80.621872
Elkton town,VA,38.41069,-78.616117
Elliston CDP,VA,37.223009,-80.215723
Embrey Mill CDP,VA,38.441918,-77.436398
Emory CDP,VA,36.779821,-81.827397
Emporia city,VA,36.696182,-77.535975
England Run CDP,VA,38.357037,-77.500843
Enon CDP,VA,37.327339,-77.321671
Esmont CDP,VA,37.828536,-78.592043
Ettrick CDP,VA,37.247306,-77.430756
Ewing CDP,VA,36.637465,-83.429466
Exmore town,VA,37.529495,-75.828317
Fairfax city,VA,38.853183,-77.299025
Fairfax Station CDP,VA,38.794835,-77.338545
Fairfield CDP,VA,37.882818,-79.282871
Fair Lakes CDP,VA,38.8531,-77.389277
Fairlawn CDP,VA,37.145208,-80.543843
Fair Oaks CDP,VA,38.865093,-77.357387
Fairview CDP,VA,36.829244,-78.465344
Fairview Beach CDP,VA,38.328167,-77.242346
Falls Church city,VA,38.884722,-77.175603
Falls Mills CDP,VA,37.279088,-81.306183
Falls Run CDP,VA,38.358448,-77.488136
Falmouth CDP,VA,38.33069,-77.461244
Fancy Gap CDP,VA,36.671304,-80.701083
Farmville town,VA,37.296115,-78.400447
Ferrum CDP,VA,36.938495,-79.994972
Ferry Farm CDP,VA,38.294284,-77.43609
Fieldale CDP,VA,36.700949,-79.942435
Fincastle town,VA,37.501573,-79.874827
Fishers Hill CDP,VA,38.988629,-78.403498
Fishersville CDP,VA,38.102349,-78.986163
Flint Hill CDP,VA,38.765579,-78.103474
Floris CDP,VA,38.929432,-77.409097
Floyd town,VA,36.91216,-80.318117
Forest CDP,VA,37.374934,-79.277149
Forestville CDP,VA,38.714604,-78.72321
Fort Belvoir CDP,VA,38.713071,-77.144418
Fort Chiswell CDP,VA,36.944722,-80.956149
Fort Gregg-Adams CDP,VA,37.235635,-77.332513
Fort Hunt CDP,VA,38.735462,-77.057664
Franconia CDP,VA,38.767906,-77.158313
Franklin city,VA,36.684014,-76.941396
Franklin Farm CDP,VA,38.90979,-77.395913
Franktown CDP,VA,37.477628,-75.877313
Fredericksburg city,VA,38.299272,-77.486658
Free Union CDP,VA,38.153304,-78.558872
Fries town,VA,36.714146,-80.975017
Front Royal town,VA,38.924952,-78.183426
Gainesville CDP,VA,38.793191,-77.642243
Galax city,VA,36.66564,-80.914308
Gargatha CDP,VA,37.790901,-75.57685
Gasburg CDP,VA,36.557604,-77.872928
Gate City town,VA,36.646139,-82.578387
George Mason CDP,VA,38.831513,-77.302406
Glade Spring town,VA,36.789944,-81.772253
Glasgow town,VA,37.631814,-79.458169
Glen Allen CDP,VA,37.665873,-77.484349
Glen Lyn town,VA,37.372669,-80.858936
Glenvar CDP,VA,37.276191,-80.126362
Glen Wilton CDP,VA,37.756032,-79.82184
Gloucester Courthouse CDP,VA,37.403541,-76.523505
Gloucester Point CDP,VA,37.270274,-76.497368
Goochland CDP,VA,37.687903,-77.898059
Goose Creek Village CDP,VA,39.043103,-77.52544
Gordonsville town,VA,38.135552,-78.187406
Gore CDP,VA,39.262795,-78.328212
Goshen town,VA,37.989969,-79.507795
Grafton Village CDP,VA,38.320229,-77.430876
Gratton CDP,VA,37.134728,-81.426759
Great Falls CDP,VA,39.012357,-77.301942
Great Falls Crossing CDP,VA,38.981208,-77.324423
Greenbackville CDP,VA,38.010003,-75.385368
Greenbriar CDP,VA,38.871638,-77.399054
Greenbush CDP,VA,37.73977,-75.679665
Greenville CDP,VA,38.00345,-79.153862
Gretna town,VA,36.949548,-79.362605
Grottoes town,VA,38.269704,-78.825905
Groveton CDP,VA,38.74979,-77.1074
Grundy town,VA,37.267179,-82.094599
Gwynn CDP,VA,37.495638,-76.286583
Halifax town,VA,36.761141,-78.92746
Hallwood town,VA,37.877429,-75.589516
Hamilton town,VA,39.135032,-77.664003
Hampden-Sydney CDP,VA,37.244012,-78.475746
Hampton city,VA,37.047961,-76.297293
Hampton Oaks CDP,VA,38.45616,-77.416801
Hanover CDP,VA,37.772084,-77.375008
Harborton CDP,VA,37.659599,-75.833227
Harrisonburg city,VA,38.436255,-78.873303
Harriston CDP,VA,38.208268,-78.82597
Hayfield CDP,VA,38.753361,-77.132598
Haymarket town,VA,38.812169,-77.636331
Haysi town,VA,37.2159,-82.286741
Heathsville CDP,VA,37.911491,-76.478583
Henry Fork CDP,VA,36.96972,-79.870374
Herndon town,VA,38.970412,-77.387073
Highland Springs CDP,VA,37.551698,-77.327886
Hillsboro town,VA,39.199788,-77.722604
Hillsville town,VA,36.761614,-80.736704
Hilltown CDP,VA,36.728969,-80.982197
Hiltons CDP,VA,36.654854,-82.467826
Hiwassee CDP,VA,36.971902,-80.694928
Hollins CDP,VA,37.344017,-79.952229
Hollymead CDP,VA,38.121383,-78.43648
Honaker town,VA,37.015587,-81.968539
Hopewell city,VA,37.29101,-77.298944
Horntown CDP,VA,37.96608,-75.457005
Horse Pasture CDP,VA,36.632239,-79.952264
Hot Springs CDP,VA,38.001289,-79.82389
Hudson Crossroads CDP,VA,38.794235,-78.726822
Huntington CDP,VA,38.791263,-77.073553
Hurt town,VA,37.096375,-79.30334
Hutchison CDP,VA,38.963652,-77.410906
Hybla Valley CDP,VA,38.746154,-77.079624
Idylwood CDP,VA,38.889209,-77.204011
Independence town,VA,36.627482,-81.149248
Independent Hill CDP,VA,38.644549,-77.425084
Innovation CDP,VA,38.753951,-77.524674
Innsbrook CDP,VA,37.65368,-77.576459
Iron Gate town,VA,37.798914,-79.790567
Irvington town,VA,37.662372,-76.419998
Ivanhoe CDP,VA,36.843173,-80.968729
Ivor town,VA,36.901057,-76.894652
Ivy CDP,VA,38.063646,-78.59925
Jarratt town,VA,36.815991,-77.468911
Jewell Ridge CDP,VA,37.18577,-81.787371
Jolivue CDP,VA,38.111145,-79.068295
Jonesville town,VA,36.687112,-83.115313
Keezletown CDP,VA,38.412823,-78.797659
Keller town,VA,37.621139,-75.764392
Kenbridge town,VA,36.960859,-78.128382
Keokee CDP,VA,36.862488,-82.913671
Keswick CDP,VA,38.0145,-78.361573
Keysville town,VA,37.038989,-78.480437
Kilmarnock town,VA,37.710736,-76.382853
Kincora CDP,VA,39.039035,-77.436642
King and Queen Court House CDP,VA,37.665205,-76.87785
King George CDP,VA,38.279436,-77.184308
Kings Park CDP,VA,38.802169,-77.239334
Kings Park West CDP,VA,38.814427,-77.295823
Kingstowne CDP,VA,38.762857,-77.143949
King William CDP,VA,37.683228,-77.02976
La Crosse town,VA,36.701388,-78.094452
Lafayette CDP,VA,37.233435,-80.204625
Lake Arrowhead CDP,VA,38.502185,-77.540025
Lake Barcroft CDP,VA,38.851553,-77.158743
Lake Caroline CDP,VA,37.987319,-77.5195
Lake Holiday CDP,VA,39.307493,-78.325224
Lake Land'Or CDP,VA,38.017509,-77.553232
Lake Monticello CDP,VA,37.919811,-78.331876
Lake of the Woods CDP,VA,38.333765,-77.756465
Lake Ridge CDP,VA,38.686955,-77.305762
Lakeside CDP,VA,37.613092,-77.477111
Lake Wilderness CDP,VA,38.304094,-77.726475
Lancaster CDP,VA,37.760066,-76.44867
Lansdowne CDP,VA,39.085271,-77.48374
Laurel CDP,VA,37.636143,-77.507051
Laurel Hill CDP,VA,38.705876,-77.243298
Laurel Park CDP,VA,36.6885,-79.786615
Lawrenceville town,VA,36.7565,-77.853873
Laymantown CDP,VA,37.36392,-79.860051
Lebanon town,VA,36.899492,-82.078511
Lebanon Church CDP,VA,39.05588,-78.370546
Leeland Station CDP,VA,38.336287,-77.435687
Lee Mont CDP,VA,37.779831,-75.680253
Leesburg town,VA,39.106396,-77.559195
Leesylvania CDP,VA,38.608262,-77.282893
Lexington city,VA,37.782332,-79.44432
Lincolnia CDP,VA,38.815789,-77.154271
Linton Hall CDP,VA,38.752585,-77.57595
Linville CDP,VA,38.516637,-78.835057
Loch Lomond CDP,VA,38.780711,-77.482033
Locust Grove CDP,VA,38.969513,-78.402084
Locust Mount CDP,VA,37.612415,-75.701735
Long Branch CDP,VA,38.830539,-77.269975
Lorton CDP,VA,38.698722,-77.216649
Loudoun Valley Estates CDP,VA,38.980486,-77.509208
Louisa town,VA,38.016624,-77.999737
Lovettsville town,VA,39.269819,-77.640388
Lovingston CDP,VA,37.763884,-78.859696
Lowes Island CDP,VA,39.049173,-77.354761
Low Moor CDP,VA,37.797907,-79.868961
Lunenburg CDP,VA,36.958465,-78.268238
Luray town,VA,38.664184,-78.454476
Lynchburg city,VA,37.399016,-79.195458
Lyndhurst CDP,VA,38.023382,-78.949846
McDowell CDP,VA,38.341913,-79.505289
McGaheysville CDP,VA,38.372857,-78.732601
McKenney town,VA,36.985367,-77.721909
McLean CDP,VA,38.943545,-77.192913
McMullin CDP,VA,36.818666,-81.577363
McNair CDP,VA,38.952199,-77.413578
Madison town,VA,38.379354,-78.258598
Madison Heights CDP,VA,37.450301,-79.10821
Makemie Park CDP,VA,37.910618,-75.584486
Mallow CDP,VA,37.766309,-79.972529
Manassas city,VA,38.746808,-77.482633
Manassas Park city,VA,38.769398,-77.442323
Manchester CDP,VA,37.4891,-77.543893
Mantua CDP,VA,38.851738,-77.257505
Mappsburg CDP,VA,37.580467,-75.754901
Mappsville CDP,VA,37.843366,-75.568752
Marion town,VA,36.837393,-81.515664
Marshall CDP,VA,38.866012,-77.837107
Martinsville city,VA,36.683527,-79.863647
Mason Neck CDP,VA,38.651011,-77.170525
Massanetta Springs CDP,VA,38.395013,-78.831621
Massanutten CDP,VA,38.411082,-78.727898
Mathews CDP,VA,37.443256,-76.327722
Matoaca CDP,VA,37.23232,-77.467494
Maurertown CDP,VA,38.93175,-78.464332
Max Meadows CDP,VA,36.978941,-80.961796
Meadowbrook CDP,VA,37.430467,-77.474494
Meadows of Dan CDP,VA,36.73863,-80.397378
Meadowview CDP,VA,36.763746,-81.88354
Mechanicsburg CDP,VA,37.153269,-80.941822
Mechanicsville CDP,VA,37.629896,-77.354756
Melfa town,VA,37.648968,-75.740743
Mendota CDP,VA,36.711121,-82.305688
Merrifield CDP,VA,38.871977,-77.239668
Merrimac CDP,VA,37.194865,-80.422011
Metompkin CDP,VA,37.767122,-75.605423
Middlebrook CDP,VA,38.06688,-79.233985
Middleburg town,VA,38.970347,-77.740642
Middletown town,VA,39.028027,-78.279174
Midland CDP,VA,38.598482,-77.718967
Midlothian CDP,VA,37.484382,-77.649577
Millboro CDP,VA,37.978509,-79.602209
Mineral town,VA,38.007584,-77.906236
Modest Town CDP,VA,37.81685,-75.56109
Moneta CDP,VA,37.188235,-79.613363
Montclair CDP,VA,38.6138,-77.341607
Monterey town,VA,38.411559,-79.580883
Montrose CDP,VA,37.521263,-77.374851
Montross town,VA,38.092416,-76.815885
Montvale CDP,VA,37.385171,-79.725502
Moorefield CDP,VA,38.998274,-77.492742
Motley CDP,VA,37.065822,-79.349975
Mountain Road CDP,VA,36.751561,-78.988343
Mount Clifton CDP,VA,38.760902,-78.721535
Mount Crawford town,VA,38.360875,-78.941035
Mount Hermon CDP,VA,36.66875,-79.422184
Mount Jackson town,VA,38.738878,-78.650918
Mount Olive CDP,VA,38.977974,-78.453412
Mount Sidney CDP,VA,38.254993,-78.971323
Mount Vernon CDP,VA,38.713363,-77.105219
Narrows town,VA,37.331314,-80.809262
Nassawadox town,VA,37.476294,-75.859176
Nathalie CDP,VA,36.947736,-78.933256
Navy CDP,VA,38.889159,-77.3909
Nellysford CDP,VA,37.923529,-78.893525
Nelsonia CDP,VA,37.822459,-75.589492
New Baltimore CDP,VA,38.74195,-77.716933
New Castle town,VA,37.500992,-80.111017
New Church CDP,VA,37.983247,-75.529065
New Hope CDP,VA,38.192528,-78.894727
Newington CDP,VA,38.734112,-77.19787
Newington Forest CDP,VA,38.738024,-77.23522
New Kent CDP,VA,37.509481,-76.986249
New Market town,VA,38.645218,-78.671066
Newport News city,VA,37.076136,-76.52198
New River CDP,VA,37.142926,-80.595803
Newsoms town,VA,36.626208,-77.124837
Nickelsville town,VA,36.748813,-82.417187
Nokesville CDP,VA,38.692988,-77.576438
Norfolk city,VA,36.923015,-76.244641
North Garden CDP,VA,37.962708,-78.631109
North Shore CDP,VA,37.083143,-79.648409
North Springfield CDP,VA,38.80285,-77.201073
Norton city,VA,36.931549,-82.625996
Nottoway Court House CDP,VA,37.127148,-78.071119
Oak Grove CDP,VA,38.983354,-77.41549
Oak Hall CDP,VA,37.930782,-75.54691
Oak Level CDP,VA,36.794846,-79.94143
Oakton CDP,VA,38.889444,-77.302226
Occoquan town,VA,38.681729,-77.261861
Onancock town,VA,37.709993,-75.74367
One Loudoun CDP,VA,39.050396,-77.454839
Onley town,VA,37.691325,-75.717141
Opal CDP,VA,38.615731,-77.8098
Orange town,VA,38.247845,-78.113187
Orkney Springs CDP,VA,38.794358,-78.816069
Osaka CDP,VA,36.951465,-82.814429
Painter town,VA,37.585184,-75.783759
Palmyra CDP,VA,37.866371,-78.257592
Pamplin City town,VA,37.266276,-78.683736
Pantops CDP,VA,38.032595,-78.444804
Paris CDP,VA,39.001281,-77.950097
Park Ridge CDP,VA,38.463051,-77.449685
Parksley town,VA,37.786303,-75.653904
Parrott CDP,VA,37.214092,-80.631767
Passapatanzy CDP,VA,38.294631,-77.332207
Pastoria CDP,VA,37.744993,-75.635769
Patrick Springs CDP,VA,36.634348,-80.198515
Pearisburg town,VA,37.328683,-80.727293
Pembroke town,VA,37.321876,-80.636501
Penhook CDP,VA,36.992451,-79.637553
Pennington Gap town,VA,36.757664,-83.035292
Petersburg city,VA,37.20473,-77.392368
Phenix town,VA,37.081059,-78.7485
Pimmit Hills CDP,VA,38.910532,-77.199144
Piney Mountain CDP,VA,38.162134,-78.411071
Plum Creek CDP,VA,37.127093,-80.503368
Pocahontas town,VA,37.309745,-81.34581
Poquoson city,VA,37.12836,-76.303534
Port Republic CDP,VA,38.283113,-78.81323
Port Royal town,VA,38.164886,-77.199264
Portsmouth city,VA,36.859339,-76.356973
Potomac Mills CDP,VA,38.656539,-77.29883
Pound town,VA,37.126086,-82.60734
Pounding Mill CDP,VA,37.07863,-81.712189
Powhatan CDP,VA,37.542121,-77.927083
Prices Fork CDP,VA,37.206332,-80.488108
Prince George CDP,VA,37.220869,-77.268299
Pulaski town,VA,37.05277,-80.761919
Pungoteague CDP,VA,37.628567,-75.816544
Purcellville town,VA,39.137498,-77.711393
Quantico town,VA,38.522437,-77.290146
Quantico Base CDP,VA,38.522804,-77.318262
Quicksburg CDP,VA,38.690893,-78.68239
Quinby CDP,VA,37.553288,-75.736773
Radford city,VA,37.12012,-80.559149
Raven CDP,VA,37.093756,-81.859959
Ravensworth CDP,VA,38.803156,-77.222587
Rectortown CDP,VA,38.921119,-77.856942
Remington town,VA,38.53461,-77.808178
Reston CDP,VA,38.949762,-77.346244
Rhoadesville CDP,VA,38.270757,-77.931614
Rich Creek town,VA,37.384617,-80.818813
Richlands town,VA,37.088022,-81.810416
Richmond city,VA,37.531399,-77.476009
Ridgeway town,VA,36.578174,-79.85829
Riner CDP,VA,37.067043,-80.440573
Rio CDP,VA,38.080488,-78.473191
Ripplemead CDP,VA,37.33939,-80.692975
Rivanna CDP,VA,37.995279,-78.37884
Riverdale CDP,VA,36.674848,-78.894011
Riverview CDP,VA,36.931192,-82.484189
Roanoke city,VA,37.278458,-79.958174
Rockwood CDP,VA,37.462959,-77.574427
Rocky Gap CDP,VA,37.240994,-81.107476
Rocky Mount town,VA,37.004398,-79.884762
Rose Hill CDP,VA,38.786916,-77.108827
Rose Hill CDP,VA,36.664156,-83.373733
Round Hill town,VA,39.13093,-77.771672
Ruckersville CDP,VA,38.228054,-78.377478
Rural Retreat town,VA,36.905132,-81.27725
Rushmere CDP,VA,37.071443,-76.670817
Rustburg CDP,VA,37.272189,-79.100105
St. Charles CDP,VA,36.805133,-83.057336
St. Paul town,VA,36.906709,-82.317017
Salem city,VA,37.285333,-80.055241
Saltville town,VA,36.875915,-81.762909
Saluda CDP,VA,37.605274,-76.593798
Sandston CDP,VA,37.513062,-77.313008
Sandy Level CDP,VA,36.573814,-79.728073
Sanford CDP,VA,37.933172,-75.668663
Saumsville CDP,VA,38.93199,-78.500852
Savage Town CDP,VA,37.550063,-75.798276
Savageville CDP,VA,37.682522,-75.759175
Saxis town,VA,37.926164,-75.723589
Schooner Bay CDP,VA,37.763661,-75.768647
Schuyler CDP,VA,37.795463,-78.697607
Scotland CDP,VA,37.181078,-76.796501
Scottsburg town,VA,36.759192,-78.791174
Scottsville town,VA,37.811346,-78.488168
Sedley CDP,VA,36.776931,-76.989939
Selma CDP,VA,37.80412,-79.849877
Seven Corners CDP,VA,38.865522,-77.144814
Seven Mile Ford CDP,VA,36.815556,-81.632203
Shawneeland CDP,VA,39.195895,-78.345823
Shawsville CDP,VA,37.17037,-80.254418
Shenandoah town,VA,38.487131,-78.616451
Shenandoah Farms CDP,VA,38.97534,-78.047559
Shenandoah Retreat CDP,VA,39.139346,-77.862643
Shenandoah Shores CDP,VA,38.962187,-78.14016
Sherando CDP,VA,37.990092,-78.942483
Shipman CDP,VA,37.730825,-78.840949
Short Pump CDP,VA,37.656587,-77.619965
Singers Glen CDP,VA,38.546544,-78.914404
Skyland Estates CDP,VA,38.931819,-78.086185
Smithfield town,VA,36.972412,-76.614155
Snowville CDP,VA,37.021568,-80.579402
Southampton Meadows CDP,VA,36.591619,-76.929289
South Boston town,VA,36.711825,-78.913354
South Hill town,VA,36.725662,-78.128886
South Riding CDP,VA,38.911658,-77.513282
South Run CDP,VA,38.748317,-77.273197
Southside Chesconessex CDP,VA,37.743966,-75.778684
Sperryville CDP,VA,38.655516,-78.23608
Spotsylvania Courthouse CDP,VA,38.199387,-77.589014
Springfield CDP,VA,38.781571,-77.183921
Springville CDP,VA,37.187662,-81.39025
Stafford Lakes Village CDP,VA,38.3587,-77.545774
Stanardsville town,VA,38.299056,-78.436826
Stanley town,VA,38.58104,-78.499404
Stanleytown CDP,VA,36.751455,-79.952403
Staunton city,VA,38.157978,-79.061876
Stephens City town,VA,39.09314,-78.218325
Sterling CDP,VA,39.004733,-77.405368
Stevens Creek CDP,VA,36.731495,-80.994234
Stewartsville CDP,VA,37.260065,-79.791667
Stickleyville CDP,VA,36.713329,-82.912188
Stonega CDP,VA,36.952182,-82.789929
Stone Ridge CDP,VA,38.925016,-77.555494
Stony Creek town,VA,36.94801,-77.400067
Strasburg town,VA,39.003391,-78.349543
Stuart town,VA,36.640363,-80.268642
Stuarts Draft CDP,VA,38.018834,-79.034692
Sudley CDP,VA,38.786758,-77.49901
Suffolk city,VA,36.697157,-76.634781
Sugar Grove CDP,VA,36.760754,-81.401245
Sugarland Run CDP,VA,39.032558,-77.366631
